MASE,RMSSE,WAPE,runout_MAE_days,runout_n,runout_missed,model,fold,seed,cutoff
0.9724890030323375,3.2062050797383703,0.7238343465593152,7.929347826086956,184,17,TSB_0.1_0.1,3,43,2025-05-15
0.9702078183130886,3.209857465031558,0.7225788226301978,9.152173913043478,184,24,TSB_0.1_0.15,3,43,2025-05-15
0.9669661662254196,3.2200870081476327,0.7216037553658696,10.358695652173912,184,34,TSB_0.1_0.2,3,43,2025-05-15
0.961543610343094,3.253971715750289,0.7209695590674823,12.179347826086957,184,50,TSB_0.1_0.3,3,43,2025-05-15
0.9594299240102231,3.3009346629013936,0.7219897884458019,13.23913043478261,184,62,TSB_0.1_0.4,3,43,2025-05-15
0.9608565357585995,3.3561050404009243,0.7237951748888933,14.048913043478262,184,67,TSB_0.1_0.5,3,43,2025-05-15
0.9728728090277979,3.2152261035869505,0.7311997268162297,6.880434782608695,184,10,TSB_0.15_0.05,3,43,2025-05-15
0.9750066949930889,3.208171401160711,0.729876677118077,8.326086956521738,184,18,TSB_0.15_0.1,3,43,2025-05-15
0.9726474904717751,3.2115198590450063,0.7287015438877206,9.581521739130435,184,27,TSB_0.15_0.15,3,43,2025-05-15
0.9693384844229078,3.2212481217954703,0.7278580976123769,10.71195652173913,184,34,TSB_0.15_0.2,3,43,2025-05-15
0.9637696874883522,3.253527357018686,0.7271965085705191,12.407608695652174,184,49,TSB_0.15_0.3,3,43,2025-05-15
0.9613778173350565,3.2980745985915445,0.7281579001117261,13.521739130434783,184,60,TSB_0.15_0.4,3,43,2025-05-15
0.9628301510131402,3.3499856025186,0.729885285714845,14.320652173913043,184,67,TSB_0.15_0.5,3,43,2025-05-15
0.976104673766808,3.217285133820734,0.7379278741589694,7.271739130434782,184,10,TSB_0.2_0.05,3,43,2025-05-15
0.9777138323763161,3.21008674708478,0.7362571263512195,8.695652173913043,184,19,TSB_0.2_0.1,3,43,2025-05-15
0.9751621420853109,3.213206583630861,0.7351235194603073,9.940217391304348,184,28,TSB_0.2_0.15,3,43,2025-05-15
0.9717015293336234,3.222552038286844,0.7342221556599628,10.994565217391305,184,36,TSB_0.2_0.2,3,43,2025-05-15
0.9659349913272135,3.2535680203368376,0.7336086803416201,12.603260869565217,184,48,TSB_0.2_0.3,3,43,2025-05-15
0.9633573515263972,3.2961866544188188,0.7345213599918994,13.777173913043478,184,60,TSB_0.2_0.4,3,43,2025-05-15
0.964679740073885,3.345481251959493,0.736153125495385,14.608695652173912,184,68,TSB_0.2_0.5,3,43,2025-05-15
0.9820088569183723,3.2213787484311465,0.7496465198543717,7.983695652173913,184,12,TSB_0.3_0.05,3,43,2025-05-15
0.9829373835249043,3.2139777148196487,0.7477354640180357,9.331521739130435,184,16,TSB_0.3_0.1,3,43,2025-05-15
0.9797255376592128,3.2168152955142575,0.7460709820073115,10.521739130434783,184,28,TSB_0.3_0.15,3,43,2025-05-15
0.9760468498618429,3.2256641324495874,0.745079541952522,11.53804347826087,184,38,TSB_0.3_0.2,3,43,2025-05-15
0.9697187380551543,3.25496173943549,0.7440956761939451,13.130434782608695,184,46,TSB_0.3_0.3,3,43,2025-05-15
0.9665159220114821,3.2949121189013897,0.7443584077869997,14.233695652173912,184,60,TSB_0.3_0.4,3,43,2025-05-15
0.9675081891850016,3.340578297587888,0.7459206499545725,15.081521739130435,184,68,TSB_0.3_0.5,3,43,2025-05-15
0.9880637352408234,3.2254709989598984,0.7605450769769432,8.630434782608695,184,13,TSB_0.4_0.05,3,43,2025-05-15
0.9880518194000797,3.2179104374499476,0.7579112650472499,9.951086956521738,184,19,TSB_0.4_0.1,3,43,2025-05-15
0.9841911740310558,3.2205901757713136,0.7558220722360237,11.141304347826088,184,29,TSB_0.4_0.15,3,43,2025-05-15
0.9802781606125309,3.229162864259793,0.7545988180226563,12.11413043478261,184,38,TSB_0.4_0.2,3,43,2025-05-15
0.9736131008821032,3.257456678568204,0.7534652016157404,13.554347826086957,184,48,TSB_0.4_0.3,3,43,2025-05-15
0.9701891502675357,3.2958383171164427,0.7534250120981442,14.695652173913043,184,60,TSB_0.4_0.4,3,43,2025-05-15
0.9707736802727338,3.339399013877103,0.7547993642491373,15.608695652173912,184,67,TSB_0.4_0.5,3,43,2025-05-15
0.9942475488990291,3.2296437008445094,0.7712370735368282,9.255434782608695,184,14,TSB_0.5_0.05,3,43,2025-05-15
0.9935143526555322,3.2218928614873295,0.7681485684406059,10.597826086956522,184,22,TSB_0.5_0.1,3,43,2025-05-15
0.9892161266382294,3.2244473728705754,0.7659018205503938,11.679347826086957,184,35,TSB_0.5_0.15,3,43,2025-05-15
0.9850699810295923,3.2328489185896037,0.7644709349542913,12.668478260869565,184,40,TSB_0.5_0.2,3,43,2025-05-15
0.9781061143039332,3.2605354371608684,0.763147746505849,14.01086956521739,184,51,TSB_0.5_0.3,3,43,2025-05-15
0.9746763611347609,3.297996388668276,0.7632334849788468,15.233695652173912,184,61,TSB_0.5_0.4,3,43,2025-05-15
0.9752239153340088,3.3403772573681123,0.764730581873906,16.14673913043478,184,69,TSB_0.5_0.5,3,43,2025-05-15
1.0041114881961084,3.2323683080099253,0.7281465654895237,6.092391304347826,184,4,CrostonSBA,3,43,2025-05-15
1.1099234460488787,3.98247723039691,0.9001153782759189,12.456521739130435,184,41,SeasonalNaive,3,43,2025-05-15
0.9002424507163087,1.8919929081591744,0.7193491526335622,8.352941176470589,187,23,TSB_0.05_0.05,1,44,2025-04-17
0.8881989109365942,1.9048270645413419,0.7177726890813805,9.320855614973262,187,30,TSB_0.05_0.1,1,44,2025-04-17
0.8805674874075358,1.913421865390749,0.717217922950829,10.090909090909092,187,37,TSB_0.05_0.15,1,44,2025-04-17
0.875550986114639,1.921556819898779,0.7174838037895884,10.754010695187166,187,40,TSB_0.05_0.2,1,44,2025-04-17
0.8719252514273943,1.9409718590219853,0.7192062134961581,12.593582887700535,187,49,TSB_0.05_0.3,1,44,2025-04-17
0.8759701846257545,1.9657496207339809,0.7228863346158083,13.86096256684492,187,66,TSB_0.05_0.4,1,44,2025-04-17
0.8860320774374708,1.9956012771013376,0.7284163938901532,15.06951871657754,187,77,TSB_0.05_0.5,1,44,2025-04-17
0.9064515119014982,1.892901929784504,0.7246612454833466,8.165775401069519,187,20,TSB_0.1_0.05,1,44,2025-04-17
0.8938384255189089,1.9058170788187079,0.7224725531390276,9.080213903743315,187,28,TSB_0.1_0.1,1,44,2025-04-17
0.8859104461333015,1.914713454616645,0.7215495988471213,9.893048128342246,187,33,TSB_0.1_0.15,1,44,2025-04-17
0.8807521306715941,1.9233177617613204,0.7215466344360953,10.614973262032086,187,42,TSB_0.1_0.2,1,44,2025-04-17
0.8771951293147243,1.9441262711050111,0.7230648204927094,12.427807486631016,187,48,TSB_0.1_0.3,1,44,2025-04-17
0.8811993288310953,1.970752960082184,0.7263363227175804,13.871657754010695,187,66,TSB_0.1_0.4,1,44,2025-04-17
0.8907624114182494,2.002700320848165,0.7310793427069411,15.213903743315509,187,77,TSB_0.1_0.5,1,44,2025-04-17
0.9114947947714626,1.8953809119532061,0.7297599813145682,8.3475935828877,187,20,TSB_0.15_0.05,1,44,2025-04-17
0.8982626164294599,1.908497090156553,0.7267740269971579,9.197860962566844,187,28,TSB_0.15_0.1,1,44,2025-04-17
0.8903457513403085,1.9177808307446949,0.7258056094456049,10.037433155080214,187,32,TSB_0.15_0.15,1,44,2025-04-17
0.885117282770509,1.9269484543963207,0.7255440533507341,10.705882352941176,187,41,TSB_0.15_0.2,1,44,2025-04-17
0.8817265443127851,1.949434822647457,0.7267990077246624,12.60427807486631,187,48,TSB_0.15_0.3,1,44,2025-04-17
0.8860618076232345,1.978408902025318,0.7298928988243042,14.037433155080214,187,64,TSB_0.15_0.4,1,44,2025-04-17
0.89648562276382,2.0132619126196096,0.7351082634382369,15.368983957219251,187,77,TSB_0.15_0.5,1,44,2025-04-17
0.915564146942571,1.8980905186936208,0.7346980456432785,8.53475935828877,187,20,TSB_0.2_0.05,1,44,2025-04-17
0.9020738636477916,1.9114109823437713,0.7314365573586705,9.427807486631016,187,29,TSB_0.2_0.1,1,44,2025-04-17
0.8938157733030542,1.921025401055679,0.7300278128857334,10.181818181818182,187,31,TSB_0.2_0.15,1,44,2025-04-17
0.8886607275846384,1.9306692198040243,0.7298589494569431,10.919786096256685,187,42,TSB_0.2_0.2,1,44,2025-04-17
0.8856516435728184,1.9546099045307332,0.7312219921259211,12.732620320855615,187,47,TSB_0.2_0.3,1,44,2025-04-17
0.8906585733872407,1.9856667694019206,0.7348030129973331,14.197860962566844,187,64,TSB_0.2_0.4,1,44,2025-04-17
0.9015165358843005,2.023144360302549,0.7400411154772573,15.53475935828877,187,77,TSB_0.2_0.5,1,44,2025-04-17
0.9217350398171892,1.9036366286132074,0.7445135444086388,9.053475935828876,187,20,TSB_0.3_0.05,1,44,2025-04-17
0.9076787840136847,1.917263312184748,0.7404625566257624,9.88770053475936,187,30,TSB_0.3_0.1,1,44,2025-04-17
0.8989590064483477,1.9273428001662674,0.7383694041438963,10.550802139037433,187,33,TSB_0.3_0.15,1,44,2025-04-17
0.8934088974367067,1.9376729439394738,0.7377234043403854,11.491978609625669,187,39,TSB_0.3_0.2,1,44,2025-04-17
0.8907088569789698,1.9638262175292411,0.7390771529247151,13.122994652406417,187,51,TSB_0.3_0.3,1,44,2025-04-17
0.8964687906676485,1.9981485811750554,0.7431793887035294,14.631016042780749,187,65,TSB_0.3_0.4,1,44,2025-04-17
0.9078413671391564,2.039777588836354,0.748318436116567,15.946524064171124,187,79,TSB_0.3_0.5,1,44,2025-04-17
0.9260512412344039,1.9095231694570567,0.7533973960838379,9.545454545454545,187,21,TSB_0.4_0.05,1,44,2025-04-17
0.911878904522792,1.9233238440135283,0.7492686655673905,10.37433155080214,187,31,TSB_0.4_0.1,1,44,2025-04-17
0.9029193988987682,1.9336692362566015,0.7468893570034152,11.037433155080214,187,34,TSB_0.4_0.15,1,44,2025-04-17
0.8974469584806597,1.9444199374113573,0.7463105356094477,11.903743315508022,187,38,TSB_0.4_0.2,1,44,2025-04-17
0.8945544638053294,1.9720823530987608,0.7476079333026414,13.588235294117647,187,51,TSB_0.4_0.3,1,44,2025-04-17
0.900369648660381,2.0087539679659496,0.751408224864645,15.128342245989305,187,65,TSB_0.4_0.4,1,44,2025-04-17
0.911825784457748,2.053410945696552,0.7563004970315848,16.36898395721925,187,81,TSB_0.4_0.5,1,44,2025-04-17
0.9299123190421084,1.915818790180033,0.7622813545196041,10.27807486631016,187,24,TSB_0.5_0.05,1,44,2025-04-17
0.9151984639949005,1.9296845873573678,0.7575518738014182,11.11229946524064,187,34,TSB_0.5_0.1,1,44,2025-04-17
0.9063686001979977,1.9401459270698131,0.755535240809799,11.705882352941176,187,38,TSB_0.5_0.15,1,44,2025-04-17
0.9007624190332642,1.9511151708451715,0.7547434521089311,12.48663101604278,187,43,TSB_0.5_0.2,1,44,2025-04-17
0.8975452077827355,1.97974227307751,0.7557208638031061,14.144385026737968,187,51,TSB_0.5_0.3,1,44,2025-04-17
0.9031362610876918,2.0180583035547146,0.7590107283276822,15.689839572192513,187,68,TSB_0.5_0.4,1,44,2025-04-17
0.9147880347855968,2.0649002417337243,0.7639055175391322,16.81283422459893,187,85,TSB_0.5_0.5,1,44,2025-04-17
1.0011554391448032,1.9053246022150716,0.738226866904764,6.5133689839572195,187,6,CrostonSBA,1,44,2025-04-17
1.011474781338767,2.2303323768811265,0.9048968666351755,11.83957219251337,187,48,SeasonalNaive,1,44,2025-04-17
0.8291848504430104,1.8287140458340738,0.8073384768618471,7.362637362637362,182,14,TSB_0.05_0.05,2,44,2025-05-01
0.8486597764412074,1.843558518939867,0.8221255843069735,7.741758241758242,182,14,TSB_0.05_0.1,2,44,2025-05-01
0.8673206197030209,1.8601528440610986,0.8355316884051005,8.214285714285714,182,18,TSB_0.05_0.15,2,44,2025-05-01
0.8824260765334178,1.8777358323280857,0.8462237717053038,8.565934065934066,182,24,TSB_0.05_0.2,2,44,2025-05-01
0.9036050729964006,1.9146659321684043,0.8604351455382508,9.302197802197803,182,33,TSB_0.05_0.3,2,44,2025-05-01
0.9187588994764471,1.9533651040891784,0.869574116360322,9.813186813186814,182,44,TSB_0.05_0.4,2,44,2025-05-01
0.9328422805978136,1.9943578384918432,0.8780449443872201,10.39010989010989,182,50,TSB_0.05_0.5,2,44,2025-05-01
0.8422507385867002,1.831177013335667,0.8239800653349688,7.450549450549451,182,13,TSB_0.1_0.05,2,44,2025-05-01
0.8625541698398973,1.8468335401616698,0.8396529148020658,7.7967032967032965,182,13,TSB_0.1_0.1,2,44,2025-05-01
0.8823022030636432,1.864813502534351,0.8541221298967172,8.219780219780219,182,16,TSB_0.1_0.15,2,44,2025-05-01
0.8985053761148453,1.8843631972300101,0.865760023351976,8.631868131868131,182,21,TSB_0.1_0.2,2,44,2025-05-01
0.9219456278754496,1.9265809854362088,0.8814048207236828,9.406593406593407,182,32,TSB_0.1_0.3,2,44,2025-05-01
0.9389418961681579,1.9718998452735987,0.8911772957844838,9.934065934065934,182,43,TSB_0.1_0.4,2,44,2025-05-01
0.9547136112028958,2.0205034672564612,0.8997781982417364,10.472527472527473,182,50,TSB_0.1_0.5,2,44,2025-05-01
0.8529923788166026,1.8352500354093715,0.8391014674606871,7.65934065934066,182,12,TSB_0.15_0.05,2,44,2025-05-01
0.8731881465456941,1.8515527309390412,0.854586884132627,7.8901098901098905,182,13,TSB_0.15_0.1,2,44,2025-05-01
0.8934678607946887,1.8706434748327636,0.8693219141758208,8.285714285714286,182,16,TSB_0.15_0.15,2,44,2025-05-01
0.9103273944265328,1.8917078465535335,0.881439609506834,8.626373626373626,182,20,TSB_0.15_0.2,2,44,2025-05-01
0.9352889092425252,1.937925436821595,0.898303972655643,9.456043956043956,182,32,TSB_0.15_0.3,2,44,2025-05-01
0.9537248209912531,1.9882782765570364,0.9088680002212656,10.0,182,43,TSB_0.15_0.4,2,44,2025-05-01
0.9706783953480254,2.0427237594295224,0.9175132974643229,10.565934065934066,182,49,TSB_0.15_0.5,2,44,2025-05-01
0.8622620116384283,1.8395230858142735,0.8527345420770005,7.758241758241758,182,13,TSB_0.2_0.05,2,44,2025-05-01
0.8822984445353609,1.8562831458432993,0.8680678568649858,8.032967032967033,182,13,TSB_0.2_0.1,2,44,2025-05-01
0.9030860494106326,1.8761702296859104,0.8833207641779424,8.335164835164836,182,16,TSB_0.2_0.15,2,44,2025-05-01
0.9204636202277322,1.8983122490094013,0.8959622155017787,8.648351648351648,182,19,TSB_0.2_0.2,2,44,2025-05-01
0.9460699485100947,1.9474137339336595,0.912977053700588,9.510989010989011,182,32,TSB_0.2_0.3,2,44,2025-05-01
0.9651478198729326,2.0015056666009152,0.9234820502098575,10.021978021978022,182,43,TSB_0.2_0.4,2,44,2025-05-01
0.9830269651826794,2.060402652226636,0.9323246992791261,10.62087912087912,182,48,TSB_0.2_0.5,2,44,2025-05-01
0.8771651236440728,1.8474917805145554,0.8739802992933245,8.005494505494505,182,13,TSB_0.3_0.05,2,44,2025-05-01
0.8972365203582064,1.8647777026626506,0.8893794308514665,8.285714285714286,182,14,TSB_0.3_0.1,2,44,2025-05-01
0.9175951380947194,1.8855461415192758,0.9042759677276003,8.516483516483516,182,16,TSB_0.3_0.15,2,44,2025-05-01
0.9351984740517217,1.9088649557968007,0.9169490345582869,8.774725274725276,182,20,TSB_0.3_0.2,2,44,2025-05-01
0.9613737062494385,1.9612512676431044,0.9338749905379707,9.571428571428571,182,31,TSB_0.3_0.3,2,44,2025-05-01
0.9811083862739488,2.0199306328028306,0.9443334288759024,10.18131868131868,182,41,TSB_0.3_0.4,2,44,2025-05-01
0.9997141013468263,2.08463785888325,0.9529806216338211,10.648351648351648,182,47,TSB_0.3_0.5,2,44,2025-05-01
0.8880562016503576,1.8546089246663666,0.8880606774558447,8.307692307692308,182,13,TSB_0.4_0.05,2,44,2025-05-01
0.9078785149295876,1.8720917599420848,0.9033867734327624,8.510989010989011,182,16,TSB_0.4_0.1,2,44,2025-05-01
0.9280382269055198,1.8931220254088137,0.9182673642149569,8.736263736263735,182,18,TSB_0.4_0.15,2,44,2025-05-01
0.9450680899481523,1.9167777903289815,0.9303787501781654,8.906593406593407,182,23,TSB_0.4_0.2,2,44,2025-05-01
0.9713785985790584,1.9703319577379006,0.9473864006542552,9.532967032967033,182,31,TSB_0.4_0.3,2,44,2025-05-01
0.9911195312219659,2.0311219217323346,0.9577574194392816,10.247252747252746,182,39,TSB_0.4_0.4,2,44,2025-05-01
1.0101484485032948,2.0989846707866047,0.9662140509985333,10.719780219780219,182,47,TSB_0.4_0.5,2,44,2025-05-01
0.8970839830149444,1.8614110779461062,0.8993743156178068,8.653846153846153,182,14,TSB_0.5_0.05,2,44,2025-05-01
0.9165236064437167,1.8789622764263092,0.9146198612066467,8.741758241758241,182,17,TSB_0.5_0.1,2,44,2025-05-01
0.9362018599249616,1.8999876585128963,0.9291764456044299,8.961538461538462,182,21,TSB_0.5_0.15,2,44,2025-05-01
0.9529819962405132,1.9236174925512262,0.9412770616183064,9.126373626373626,182,22,TSB_0.5_0.2,2,44,2025-05-01
0.9786478954586707,1.9774152017763629,0.9579110527120731,9.587912087912088,182,31,TSB_0.5_0.3,2,44,2025-05-01
0.9983317752953664,2.0392095907842718,0.9680584337524606,10.263736263736265,182,37,TSB_0.5_0.4,2,44,2025-05-01
1.0177011573131118,2.109030739121431,0.9762910547918691,10.758241758241759,182,48,TSB_0.5_0.5,2,44,2025-05-01
0.8971236889778221,1.823470756130814,0.8079903654823989,6.950549450549451,182,6,CrostonSBA,2,44,2025-05-01
1.1534185542642155,2.483858519123168,1.1814432989690722,10.032967032967033,182,25,SeasonalNaive,2,44,2025-05-01
0.9126108649392367,2.407505917254837,0.741156326237151,8.185792349726777,183,19,TSB_0.05_0.05,3,44,2025-05-15
0.916856818849501,2.4147883244694106,0.7459019516138494,8.655737704918034,183,22,TSB_0.05_0.1,3,44,2025-05-15
0.9202444192943338,2.4221893458009185,0.7493189125812412,9.202185792349727,183,26,TSB_0.05_0.15,3,44,2025-05-15
0.9232965709506993,2.4308805882757794,0.7524365963771179,9.978142076502733,183,31,TSB_0.05_0.2,3,44,2025-05-15
0.9298411651176214,2.4503755373943834,0.7594525626368095,11.841530054644808,183,45,TSB_0.05_0.3,3,44,2025-05-15
0.9352287880414704,2.470442151988328,0.7664281492965012,12.814207650273223,183,56,TSB_0.05_0.4,3,44,2025-05-15
0.9399238163702576,2.4893607497453116,0.7732142502750122,13.628415300546449,183,62,TSB_0.05_0.5,3,44,2025-05-15
0.9139207536240451,2.4066737611326907,0.7417401544385951,8.191256830601093,183,17,TSB_0.1_0.05,3,44,2025-05-15
0.9178198665254831,2.413850913442868,0.7464479790925036,8.59016393442623,183,22,TSB_0.1_0.1,3,44,2025-05-15
0.9209399594312224,2.42117881792958,0.7499002806450132,9.224043715846994,183,27,TSB_0.1_0.15,3,44,2025-05-15
0.9238572334898026,2.429726411345436,0.7530574924460923,10.021857923497267,183,30,TSB_0.1_0.2,3,44,2025-05-15
0.9294657493454161,2.448761478357889,0.7595952268743978,11.781420765027322,183,44,TSB_0.1_0.3,3,44,2025-05-15
0.934303312148408,2.4684413495545225,0.7661199923888876,12.737704918032787,183,56,TSB_0.1_0.4,3,44,2025-05-15
0.9388092969038557,2.487355421799394,0.7725004121247658,13.508196721311476,183,61,TSB_0.1_0.5,3,44,2025-05-15
0.9150945270458578,2.4070405393029533,0.7445254690234752,8.21311475409836,183,15,TSB_0.15_0.05,3,44,2025-05-15
0.9187963773317316,2.4142294169352296,0.7492561864648277,8.699453551912569,183,22,TSB_0.15_0.1,3,44,2025-05-15
0.9214776348777783,2.4215424181256595,0.7523276919690978,9.382513661202186,183,27,TSB_0.15_0.15,3,44,2025-05-15
0.9241349074726755,2.430016504939051,0.755417901652303,10.174863387978142,183,31,TSB_0.15_0.2,3,44,2025-05-15
0.9292235079096879,2.448833994536053,0.7617878047592138,11.825136612021858,183,43,TSB_0.15_0.3,3,44,2025-05-15
0.9337344446087524,2.4684332911513165,0.7680266402656667,12.775956284153006,183,57,TSB_0.15_0.4,3,44,2025-05-15
0.9378706955678793,2.4875979388807554,0.7739414517452359,13.540983606557377,183,62,TSB_0.15_0.5,3,44,2025-05-15
0.9163838758830423,2.4077994934304026,0.7485954606459044,8.349726775956285,183,15,TSB_0.2_0.05,3,44,2025-05-15
0.9197348188138457,2.4150079429433506,0.7531103734984002,8.814207650273223,183,22,TSB_0.2_0.1,3,44,2025-05-15
0.922244230235097,2.422289235869987,0.7562259531320081,9.53551912568306,183,27,TSB_0.2_0.15,3,44,2025-05-15
0.9245165349101379,2.4306772733575905,0.7590587031686816,10.306010928961749,183,32,TSB_0.2_0.2,3,44,2025-05-15
0.9292317546806264,2.4492818933014484,0.7653187578972896,11.901639344262295,183,45,TSB_0.2_0.3,3,44,2025-05-15
0.9334545111508441,2.468797680399399,0.771406381994556,12.879781420765028,183,58,TSB_0.2_0.4,3,44,2025-05-15
0.9373876154635926,2.4881354311906336,0.7771875006794661,13.683060109289617,183,62,TSB_0.2_0.5,3,44,2025-05-15
0.9198371250468008,2.4100023494521468,0.7590773529625261,8.60655737704918,183,16,TSB_0.3_0.05,3,44,2025-05-15
0.9224916583386948,2.41727743951982,0.7633257265971238,9.131147540983607,183,23,TSB_0.3_0.1,3,44,2025-05-15
0.9246897064858536,2.424493166404442,0.7663552373030185,9.759562841530055,183,29,TSB_0.3_0.15,3,44,2025-05-15
0.9263660155313196,2.4327076697456653,0.7688093153789811,10.562841530054644,183,32,TSB_0.3_0.2,3,44,2025-05-15
0.9296946824923411,2.4508851506755387,0.7740796119008916,12.032786885245901,183,46,TSB_0.3_0.3,3,44,2025-05-15
0.9332318692040269,2.4701255066290595,0.7797136790790135,13.114754098360656,183,58,TSB_0.3_0.4,3,44,2025-05-15
0.9367577229156663,2.489472566064935,0.78527042888589,13.950819672131148,183,64,TSB_0.3_0.5,3,44,2025-05-15
0.9238561916048685,2.4129775886149876,0.7705638393492743,9.0,183,16,TSB_0.4_0.05,3,44,2025-05-15
0.9261192756063941,2.4203443144638745,0.774615638933497,9.426229508196721,183,24,TSB_0.4_0.1,3,44,2025-05-15
0.9278921602561553,2.4275059778214962,0.7772373610034238,10.098360655737705,183,29,TSB_0.4_0.15,3,44,2025-05-15
0.9291328020001495,2.4355604726981697,0.7795232236035403,10.907103825136613,183,36,TSB_0.4_0.2,3,44,2025-05-15
0.9314838318876297,2.4533241473602923,0.7843110845697535,12.344262295081966,183,47,TSB_0.4_0.3,3,44,2025-05-15
0.9340294779329409,2.4721729605588862,0.7894481566492468,13.40983606557377,183,58,TSB_0.4_0.4,3,44,2025-05-15
0.9368266805319805,2.491178970503148,0.7945872986026091,14.262295081967213,183,64,TSB_0.4_0.5,3,44,2025-05-15
0.9287257336510868,2.416749760558242,0.7830385022669444,9.442622950819672,183,20,TSB_0.5_0.05,3,44,2025-05-15
0.9306414911506355,2.4242042694575234,0.786881410271983,9.868852459016393,183,27,TSB_0.5_0.1,3,44,2025-05-15
0.9317578004424515,2.431303662179049,0.7888973991650124,10.519125683060109,183,34,TSB_0.5_0.15,3,44,2025-05-15
0.9324879381920286,2.4391979709659593,0.7907925145674646,11.191256830601093,183,39,TSB_0.5_0.2,3,44,2025-05-15
0.9339301590314539,2.4565504756452454,0.795174591050102,12.557377049180328,183,49,TSB_0.5_0.3,3,44,2025-05-15
0.9353322617421828,2.4749357254705484,0.7995991560386192,13.770491803278688,183,58,TSB_0.5_0.4,3,44,2025-05-15
0.9373124039694563,2.4933870283726316,0.8043710686803129,14.584699453551913,183,66,TSB_0.5_0.5,3,44,2025-05-15
0.9707113528448084,2.4070939196094594,0.7397199559716346,7.306010928961749,183,7,CrostonSBA,3,44,2025-05-15
1.0556019287344787,2.8895938555248835,0.9161777032690696,10.994535519125684,183,41,SeasonalNaive,3,44,2025-05-15
